"minutes.elapsed","Date","map","num_players","Nick","Kills","Deaths","Damage.Dealt","Damage.Taken","Score","Perf","ELO","UnknownHeader","GT.kills","GT.acc","GT.shots.hit","GT.shots.fired","MG.kills","MG.acc","MG.shots.hit","MG.shots.fired","SG.kills","SG.acc","SG.shots.hit","SG.shots.fired","GL.kills","GL.acc","GL.shots.hit"," GL.shots.fired","RL.kills","RL.acc","RL.shots.hit","RL.shots.fired","LG.kills","LG.acc","LG.shots.hit","LG.shots.fired","RG.kills","RG.acc","RG.shots.hit","RG.shots.fired","PG.kills","PG.acc","PG.shots.hit","PG.shots.fired","HMG.kills","HMG.acc","HMG.shots.hit","HMG.shots.fired","BFG.kills","BFG.acc","BFG.shots.hit","BFG.shots.fired","PM.kills","PM.acc","PM.shots.hit","PM.shots.fired","CG.kills","CG.acc","CG.shots.hit","CG.shots.fired","NG.kills","NG.acc","NG.shots.hit","NG.shots.fired","win"
6.45,3/12/2017 15:42,overkill,17,odt,36,31,4980,4063,35,35,2350,odt,2,0,0,0,8,45,243,538,9,34,226,660,0,25,1,4,1,57,8,14,6,45,132,294,3,44,8,18,3,16,7,44,4,27,53,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.48333333333333,3/12/2017 15:34,almostlost,14,odt,49,22,6700,3097,48,48,2343,odt,0,0,0,0,3,45,155,346,20,35,296,840,1,29,2,7,8,46,18,39,8,61,197,325,1,50,2,4,2,11,11,96,6,34,121,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.85,3/12/2017 15:27,campgrounds,12,odt,53,28,6582,3673,50,50,2342,odt,0,0,0,0,6,54,210,386,9,39,188,480,0,0,0,0,7,58,18,31,27,44,437,996,0,0,0,3,4,11,25,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.0166666666667,3/12/2017 15:19,purgatory,11,odt,50,10,7022,3060,50,50,2341,odt,0,0,0,0,1,47,64,136,4,33,105,320,0,0,0,2,1,25,3,12,35,46,633,1385,0,0,0,0,0,0,0,0,9,37,132,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.68333333333333,3/12/2017 15:08,longestyard,18,odt,45,27,5766,3499,42,42,2341,odt,0,0,0,0,19,46,350,769,8,29,149,520,0,0,0,0,16,60,55,91,0,0,0,0,2,50,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.51666666666667,3/12/2017 13:24,theedge,16,odt,50,15,6401,2960,50,50,2341,odt,3,0,0,0,3,41,74,179,9,49,187,380,0,0,0,0,0,0,0,0,14,39,214,553,0,0,0,0,0,0,0,0,21,40,405,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.61666666666667,3/12/2017 13:15,dredwerkz,19,odt,50,18,6800,2880,50,50,2336,odt,0,0,0,0,1,20,15,74,4,32,90,280,0,25,1,4,6,77,17,22,8,50,176,354,5,58,11,19,1,17,10,59,19,37,225,614,0,0,0,0,6,63,10,16,0,0,0,0,0,0,0,0,1
5.35,3/12/2017 13:07,totallylost,18,odt,32,22,4768,2431,32,32,2350,odt,0,0,0,0,7,49,240,491,8,32,140,440,0,0,0,0,3,54,15,28,14,57,323,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.66666666666667,3/12/2017 13:00,almostlost,24,odt,48,19,6335,2406,48,48,2345,odt,0,0,0,0,14,51,281,555,2,30,60,200,0,0,0,0,4,71,10,14,15,49,293,603,3,43,3,7,1,13,8,63,9,36,132,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.56666666666667,3/12/2017 12:52,bloodrun,18,odt,46,20,7127,2576,46,46,2344,odt,0,0,0,0,8,47,172,368,5,45,117,260,6,40,17,42,4,80,12,15,11,46,191,414,10,68,23,34,2,12,9,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.25,3/12/2017 12:45,grimdungeons,16,odt,51,27,7760,3733,50,50,2336,odt,0,0,0,0,4,42,125,295,4,25,84,340,0,0,0,0,12,59,35,59,22,46,426,921,3,85,11,13,3,15,12,82,0,0,0,0,0,0,0,0,3,50,7,14,0,0,0,0,0,0,0,0,1
5.35,3/12/2017 12:36,lostworld,15,odt,23,26,4160,3393,22,22,2344,odt,1,0,0,0,4,49,205,416,8,37,273,740,0,0,0,0,7,84,16,19,3,34,52,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.5,3/12/2017 12:30,hiddenfortress,17,odt,40,21,4868,3019,39,39,2346,odt,1,0,0,0,4,52,116,224,17,35,377,1080,0,0,0,0,9,51,20,39,6,40,87,218,0,50,1,2,3,15,18,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.28333333333333,3/12/2017 12:24,asylum,17,odt,51,21,7659,2633,49,49,2343,odt,0,0,0,0,2,32,61,191,6,26,131,500,0,0,0,0,11,59,20,34,18,43,447,1041,0,0,0,0,1,27,13,49,13,39,134,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.15,3/12/2017 12:17,heroskeep,13,odt,49,26,8961,3323,49,49,2340,odt,0,0,0,0,6,47,189,398,5,39,102,260,0,0,0,0,17,65,50,77,7,42,182,436,14,61,20,33,0,3,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.9,3/12/2017 12:08,campgrounds,15,odt,45,25,5136,3460,45,45,2338,odt,0,0,0,0,5,38,91,237,5,31,80,260,0,0,0,0,7,51,19,37,25,46,484,1062,0,0,0,2,3,22,16,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.41666666666667,3/12/2017 12:00,almostlost,10,odt,40,25,6028,3657,40,40,2338,odt,0,0,0,0,7,37,148,398,4,43,129,300,0,0,0,0,12,66,42,64,16,41,328,793,0,100,1,1,0,14,8,59,1,34,28,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.93333333333333,3/12/2017 11:51,bloodrun,10,odt,34,28,5060,3852,34,34,2341,odt,0,0,0,0,1,52,80,153,3,22,105,480,2,11,3,27,5,33,17,52,20,47,390,826,2,25,2,8,1,14,16,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.45,3/12/2017 11:41,overkill,9,odt,50,13,6710,2515,50,50,2338,odt,0,0,0,0,1,45,106,233,2,46,55,120,0,0,0,0,0,42,10,24,19,48,365,761,5,41,7,17,0,0,0,0,23,38,236,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.48333333333333,3/12/2017 11:33,hiddenfortress,12,odt,33,22,4483,3052,33,45,2336,odt,1,0,0,0,2,41,70,170,14,32,243,760,0,0,0,0,3,61,14,23,9,47,198,419,3,86,6,7,1,29,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3,3/11/2017 17:51,almostlost,15,odt,15,15,2225,2236,14,23,2356,odt,0,0,0,0,2,44,63,142,0,20,4,20,0,0,0,0,0,50,1,2,9,42,182,429,2,36,4,11,1,50,7,14,1,32,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.91666666666667,3/11/2017 17:45,asylum,16,odt,47,29,6137,3616,46,46,2351,odt,1,0,0,0,5,40,136,342,4,36,79,220,0,0,0,0,4,73,16,22,21,49,457,939,0,0,0,0,0,17,1,6,12,38,128,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,3/11/2017 17:38,heroskeep,12,odt,33,28,5136,3758,32,32,2346,odt,1,0,0,0,13,48,345,712,0,20,4,20,0,0,0,0,10,57,32,56,2,37,60,163,7,60,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.66666666666667,3/11/2017 17:30,deepinside,15,odt,40,28,6014,3406,40,42,2345,odt,1,0,0,0,5,47,165,348,9,27,176,660,0,0,0,3,4,44,12,27,17,54,434,807,3,75,6,8,1,17,17,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.28333333333333,3/11/2017 15:09,overkill,17,odt,45,25,5968,3557,44,44,2342,odt,0,0,0,0,7,43,234,538,12,27,182,680,0,0,0,8,3,55,6,11,13,47,298,640,3,64,7,11,1,24,9,37,6,36,100,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81666666666667,3/11/2017 15:02,spacechamber,21,odt,42,29,4114,3167,37,37,2343,odt,1,0,0,0,5,37,95,257,13,36,322,900,0,0,0,0,2,50,4,8,0,0,0,0,3,45,10,22,0,0,0,2,8,39,129,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.53333333333333,3/11/2017 14:54,longestyard,18,odt,42,28,6188,3480,40,40,2343,odt,0,0,0,0,27,47,623,1329,2,36,94,260,0,0,0,0,13,66,39,59,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.11666666666667,3/11/2017 14:46,trinity,18,odt,47,17,5781,2360,46,46,2340,odt,0,0,0,0,7,46,128,281,0,35,14,40,0,0,0,0,5,70,16,23,15,49,260,529,1,40,2,5,0,11,13,122,19,41,201,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.83333333333333,3/11/2017 14:39,blackcathedral,15,odt,25,8,3292,1234,23,44,2340,odt,0,0,0,0,4,52,118,228,2,34,34,100,0,0,0,0,4,48,15,31,12,52,234,453,2,83,5,6,1,35,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.11666666666667,3/11/2017 12:56,theedge,21,odt,11,15,2119,1847,11,19,2357,odt,0,0,0,0,2,51,134,264,4,33,112,340,0,0,0,0,1,100,2,2,4,49,71,146,0,0,0,0,0,0,0,0,0,42,31,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.1,3/11/2017 12:49,hellsgatekaboom,20,odt,22,28,3750,3260,21,21,2384,odt,0,0,0,0,6,46,190,415,6,37,146,400,0,0,0,0,8,73,29,40,0,0,0,0,0,0,0,0,2,20,31,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.61666666666667,3/11/2017 12:44,trinity,25,odt,46,29,6964,3771,45,45,2385,odt,1,0,0,0,4,48,187,387,3,46,120,260,0,0,0,0,1,40,6,15,11,47,209,442,12,75,18,24,0,8,2,24,14,35,189,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.21666666666667,3/11/2017 12:36,chemicalreaction,24,odt,50,13,6142,1992,50,50,2378,odt,0,0,0,0,6,42,96,228,11,40,241,600,0,0,0,0,13,68,40,59,13,46,184,397,2,67,4,6,2,14,15,109,3,45,45,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.05,3/11/2017 12:30,overkill,23,odt,37,22,4675,2892,36,36,2388,odt,1,0,0,0,9,40,181,455,2,40,80,200,0,0,0,4,5,59,19,32,9,45,250,554,1,67,2,3,4,15,17,115,6,37,94,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.66666666666667,3/11/2017 12:24,dredwerkz,22,odt,39,26,6615,4120,38,38,2394,odt,0,0,0,0,4,50,262,529,5,32,142,440,0,0,0,0,4,45,9,20,5,42,93,219,9,65,17,26,0,11,5,45,8,38,173,451,0,0,0,0,4,29,9,31,0,0,0,0,0,0,0,0,0
5.96666666666667,3/11/2017 12:15,bloodrun,20,odt,42,17,5600,2177,42,42,2402,odt,0,0,0,0,3,48,92,193,13,35,274,780,0,27,4,15,10,43,19,44,11,36,127,353,5,58,11,19,0,10,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.76666666666667,3/11/2017 12:08,campgrounds,14,odt,50,20,5690,2571,50,78,2401,odt,0,0,0,0,11,52,217,417,8,32,103,320,0,0,0,0,3,47,8,17,27,49,504,1023,1,33,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.73333333333333,3/10/2017 19:02,sinister,16,odt,25,15,3741,1868,25,38,2410,odt,0,0,0,0,2,42,45,108,6,31,157,500,0,0,0,3,8,59,34,58,4,51,98,192,5,64,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.51666666666667,3/10/2017 18:54,wargrounds,22,odt,49,24,6316,2983,48,48,2405,odt,0,0,0,0,9,44,191,438,7,41,171,420,0,0,0,0,11,59,37,63,7,38,88,229,3,55,11,20,0,0,0,0,12,38,147,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.21666666666667,3/10/2017 18:47,heroskeep,24,odt,40,23,5655,3107,39,39,2405,odt,0,0,0,0,8,50,352,705,19,36,340,940,0,0,0,0,0,71,5,7,1,35,30,86,7,56,15,27,5,23,32,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.18333333333333,3/10/2017 18:41,longestyard,25,odt,47,37,6178,4327,44,48,2415,odt,0,0,0,0,22,44,583,1323,10,31,220,720,0,0,0,0,15,64,49,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.56666666666667,3/10/2017 18:32,karist,22,odt,34,20,4325,2453,34,45,2415,odt,1,0,0,0,9,45,266,594,0,25,15,60,0,0,0,0,4,72,13,18,18,40,300,751,1,17,1,6,1,9,6,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.93333333333333,3/10/2017 18:16,overkill,23,odt,44,26,5760,3226,43,43,2424,odt,0,0,0,0,15,46,353,766,13,33,261,800,0,0,0,2,2,53,10,19,8,33,107,322,3,50,7,14,1,21,6,28,2,35,81,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.55,3/8/2017 22:58,heroskeep,20,odt,46,30,7563,3674,46,46,2436,odt,0,0,0,0,4,52,278,531,11,37,147,400,0,0,0,0,2,100,3,3,11,52,259,498,17,63,24,38,1,21,13,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.96666666666667,3/8/2017 22:49,chemicalreaction,16,odt,43,19,6083,2971,43,43,2443,odt,0,0,0,0,4,45,125,277,0,25,5,20,0,0,0,0,4,55,17,31,10,41,227,556,0,33,1,3,3,15,19,130,22,36,268,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,3/8/2017 22:41,hiddenfortress,17,odt,43,16,5879,2558,43,43,2450,odt,0,0,0,0,7,48,190,394,14,28,201,720,0,0,0,0,6,58,19,33,8,49,268,542,7,52,11,21,1,11,6,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.96666666666667,3/8/2017 22:32,spacechamber,20,odt,43,35,6568,4364,39,39,2466,odt,1,0,0,0,10,54,333,620,13,37,315,860,0,0,0,0,9,66,25,38,0,0,0,0,3,50,5,10,0,3,1,30,7,48,127,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.36666666666667,3/8/2017 22:22,quarantine,22,odt,46,26,6202,3156,46,46,2474,odt,1,0,0,0,5,46,203,444,2,41,81,200,0,0,0,0,19,68,44,65,15,48,283,584,0,0,0,0,2,15,16,107,2,41,40,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.86666666666667,3/8/2017 22:07,retribution,18,odt,26,25,4653,3161,26,26,2495,odt,1,0,0,0,11,46,387,840,0,0,0,0,0,0,0,0,6,37,22,59,0,0,0,0,7,63,12,19,1,10,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.46666666666667,3/8/2017 22:00,trinity,18,odt,50,18,5819,2229,50,51,2490,odt,1,0,0,0,8,47,140,298,2,34,96,280,0,0,0,5,2,50,8,16,5,40,81,205,2,29,2,7,1,5,1,21,29,37,248,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.18333333333333,3/8/2017 20:09,campgrounds,15,odt,50,26,6423,3033,50,50,2488,odt,1,0,0,0,8,50,280,556,11,26,136,520,0,0,0,0,8,58,19,33,12,47,234,499,0,0,0,0,10,14,67,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.68333333333333,3/8/2017 20:26,bloodrun,19,odt,45,26,6713,3364,45,45,2488,odt,0,0,0,0,3,41,90,220,4,21,63,300,2,15,4,27,11,57,44,77,10,45,197,438,14,56,19,34,1,19,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.63333333333333,3/8/2017 20:18,retribution,15,odt,52,22,7603,3269,50,50,2484,odt,0,0,0,0,8,46,257,553,1,65,26,40,0,0,0,0,11,60,30,50,0,0,0,0,15,59,22,37,8,13,48,381,9,45,154,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.53333333333333,3/8/2017 20:00,almostlost,14,odt,50,24,6405,3010,50,50,2478,odt,0,0,0,0,8,49,205,419,6,35,161,460,0,0,0,0,0,75,6,8,7,55,192,347,2,80,4,5,2,28,16,57,25,37,212,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.11666666666667,3/8/2017 19:54,grimdungeons,15,odt,43,27,6383,3942,42,42,2482,odt,0,0,0,0,6,44,123,278,3,39,93,240,0,0,0,0,12,40,23,57,12,45,289,643,1,100,4,4,4,19,35,181,0,0,0,0,0,0,0,0,5,33,18,55,0,0,0,0,0,0,0,0,0
5.35,3/8/2017 19:44,overkill,18,odt,43,22,5443,2866,43,43,2482,odt,0,0,0,0,9,48,265,557,10,44,185,420,0,0,0,0,3,58,7,12,9,41,194,469,1,57,4,7,2,20,25,127,9,35,116,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.08333333333333,3/8/2017 19:38,campgrounds,21,odt,49,27,7421,3364,49,49,2479,odt,1,0,0,0,8,58,328,561,13,32,226,700,0,9,1,11,3,77,10,13,18,50,495,992,0,0,0,0,6,19,43,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.65,3/8/2017 19:30,blackcathedral,18,odt,51,16,5891,2193,50,50,2475,odt,0,0,0,0,5,46,137,297,17,34,280,820,0,0,0,0,7,47,18,38,11,49,274,564,1,50,2,4,2,14,7,49,8,37,95,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.71666666666667,3/8/2017 19:22,grimdungeons,19,odt,51,9,7795,2159,50,50,2473,odt,0,0,0,0,2,48,87,180,16,31,185,600,0,0,0,0,28,52,53,102,2,46,93,203,0,0,0,0,2,21,9,43,0,0,0,0,0,0,0,0,1,25,2,8,0,0,0,0,0,0,0,0,1
6.9,3/8/2017 19:15,foolishlegacy,19,odt,44,21,5892,2978,44,44,2476,odt,0,0,0,0,11,48,229,481,13,28,237,840,0,0,0,0,7,74,28,38,4,51,151,294,0,0,0,0,9,22,56,251,0,60,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.33333333333333,3/8/2017 19:07,bloodrun,19,odt,50,18,6721,2430,50,50,2468,odt,0,0,0,0,3,48,103,215,10,43,200,460,0,13,1,8,10,54,25,46,22,46,322,699,4,67,8,12,1,30,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.18333333333333,3/8/2017 19:00,wargrounds,17,odt,50,30,7248,3939,50,50,2463,odt,0,0,0,0,6,43,146,342,5,41,82,200,0,0,0,0,20,54,41,76,0,0,0,0,6,63,17,27,7,13,50,377,6,36,76,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.65,3/8/2017 18:50,lostworld,10,odt,37,31,6199,3768,37,37,2467,odt,0,0,0,0,6,52,197,381,11,40,256,640,0,20,1,5,9,72,34,47,6,51,167,327,0,0,0,0,5,27,33,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81666666666667,3/8/2017 18:41,spacechamber,18,odt,50,31,7221,4359,50,50,2460,odt,2,0,0,0,11,50,279,555,13,34,245,720,0,0,0,0,5,83,10,12,0,0,0,0,8,65,22,34,7,25,40,161,4,41,78,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.61666666666667,3/8/2017 18:15,grimdungeons,16,odt,50,1,6053,1060,50,50,2457,odt,0,0,0,0,0,0,0,0,1,24,48,200,0,0,0,0,3,64,14,22,41,50,594,1200,1,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,80,8,10,0,0,0,0,0,0,0,0,1
7.01666666666667,3/8/2017 18:10,bloodrun,15,odt,52,17,6823,3368,50,50,2455,odt,0,0,0,0,4,50,86,172,3,35,99,280,1,13,3,24,6,55,17,31,24,48,387,804,10,81,17,21,4,25,28,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.35,3/8/2017 18:02,overkill,15,odt,50,8,7025,1658,50,50,2453,odt,0,0,0,0,5,53,173,324,0,55,11,20,0,0,0,6,1,100,1,1,4,48,61,126,8,86,19,22,0,0,0,0,32,43,395,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.4,3/8/2017 17:56,dredwerkz,14,odt,50,10,7653,2050,50,50,2451,odt,0,0,0,0,0,44,26,59,9,23,72,320,0,0,0,0,2,50,4,8,3,47,41,88,14,57,20,35,0,0,0,0,9,42,128,304,0,0,0,0,13,59,27,46,0,0,0,0,0,0,0,0,1
5.73333333333333,3/8/2017 16:29,deepinside,15,odt,50,12,6833,1740,50,50,2448,odt,0,0,0,0,5,39,91,233,8,29,143,500,0,0,0,0,6,52,15,29,24,60,441,736,7,83,10,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.46666666666667,3/8/2017 16:21,campgrounds,12,odt,34,16,4728,2043,34,34,2450,odt,0,0,0,0,8,45,152,336,11,28,139,500,0,0,0,0,6,68,26,38,5,45,141,315,0,0,0,0,4,14,34,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.51666666666667,3/8/2017 16:15,grimdungeons,15,odt,50,2,5876,1525,50,50,2445,odt,0,0,0,0,0,33,3,9,0,0,0,0,0,0,0,0,1,29,4,14,45,47,637,1360,0,0,0,0,0,11,2,19,0,0,0,0,0,0,0,0,4,70,7,10,0,0,0,0,0,0,0,0,1
5.38333333333333,3/8/2017 16:08,totallylost,16,odt,44,16,6142,2249,44,44,2449,odt,1,0,0,0,1,46,67,146,13,36,226,620,2,38,3,8,3,67,16,24,24,47,546,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.2,3/8/2017 16:01,bloodrun,17,odt,29,16,4196,2253,27,27,2452,odt,0,0,0,0,4,46,111,242,5,32,77,240,0,0,0,1,3,75,9,12,9,52,190,364,8,68,17,25,0,11,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.58333333333333,3/8/2017 15:56,campgrounds,16,odt,51,18,5504,2208,50,50,2445,odt,0,0,0,0,2,47,105,222,19,30,263,880,0,0,0,0,4,39,9,23,22,43,331,766,0,0,0,0,4,18,32,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.21666666666667,3/8/2017 15:48,almostlost,12,odt,50,17,6070,2751,50,50,2439,odt,1,0,0,0,8,54,127,236,6,30,102,340,0,0,0,0,1,36,5,14,20,44,334,761,1,25,2,8,1,14,19,133,12,41,147,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,3/8/2017 15:40,quarantine,17,odt,46,18,5296,2978,46,46,2437,odt,0,0,0,0,7,52,138,263,4,35,140,400,0,0,0,0,5,54,15,28,30,47,562,1205,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.26666666666667,3/8/2017 15:33,trinity,13,odt,34,20,4815,2596,34,34,2441,odt,0,0,0,0,4,43,76,176,3,22,49,220,0,0,0,0,2,53,8,15,11,48,257,541,6,69,9,13,0,0,0,0,8,29,73,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.83333333333333,3/8/2017 15:27,chemicalreaction,16,odt,48,12,6545,1763,48,48,2439,odt,0,0,0,0,7,52,129,247,10,21,98,460,0,25,1,4,10,53,35,66,17,46,319,699,0,50,1,2,0,0,0,0,4,42,86,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.83333333333333,3/8/2017 15:20,retribution,19,odt,49,13,6983,1978,48,48,2437,odt,2,0,0,0,10,49,179,369,4,22,26,120,0,0,0,0,15,53,47,89,0,0,0,0,7,71,15,21,2,22,15,69,9,42,76,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8,3/8/2017 15:13,trinity,17,odt,46,17,6184,2335,46,46,2442,odt,0,0,0,0,2,48,78,161,5,44,114,260,0,50,1,2,1,100,3,3,22,46,411,889,4,67,12,18,1,18,11,60,11,35,115,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.66666666666667,3/8/2017 15:06,theedge,15,odt,32,25,4402,3503,32,32,2443,odt,2,0,0,0,4,47,172,369,8,39,134,340,1,50,3,6,1,25,2,8,4,48,126,262,0,0,0,0,0,0,0,0,12,42,202,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.41666666666667,3/8/2017 14:57,hiddenfortress,17,odt,51,24,7219,3085,50,50,2437,odt,0,0,0,0,5,46,89,195,2,41,73,180,0,0,0,0,12,82,32,39,19,47,467,997,5,55,6,11,8,19,56,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.03333333333333,3/7/2017 22:14,purgatory,11,odt,42,19,5921,2997,42,42,2436,odt,0,0,0,0,3,44,87,196,7,27,131,480,0,0,0,0,2,44,7,16,11,44,227,513,0,33,2,6,5,20,46,235,14,41,166,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.33333333333333,3/7/2017 22:05,hellsgate,14,odt,37,25,5070,3154,35,35,2445,odt,0,0,0,0,15,47,381,805,0,0,0,0,0,0,0,0,10,80,20,25,0,0,0,0,10,49,20,41,2,13,20,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.81666666666667,3/7/2017 21:58,overkill,23,odt,50,22,5431,2754,50,50,2434,odt,0,0,0,0,7,49,172,351,8,34,129,380,2,50,2,4,1,78,7,9,8,42,143,338,5,59,10,17,3,23,16,70,16,42,205,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.36666666666667,3/7/2017 21:53,bloodrun,23,odt,38,17,5322,2300,37,37,2431,odt,0,0,0,0,7,55,158,289,4,31,75,240,2,50,4,8,4,71,12,17,18,53,293,555,3,59,10,17,0,15,10,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.71666666666667,3/7/2017 21:48,almostlost,24,odt,48,22,5759,2669,47,47,2422,odt,1,0,0,0,9,44,218,491,8,40,200,500,0,0,0,0,4,77,10,13,12,48,235,486,0,0,0,0,0,13,6,47,14,41,178,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
