ItemID,game-field,Date,Map,Nick,Time,Kills,Deaths,Damage Dealt,Damage Taken,Score,Perf,Old Glicko,Glicko Change,UnknownHeader,2,GT,MG,SG,GL,RL,LG,RG,PG,HMG,BFG,PM,CG,NG
14020,view,2017-04-17 16:24:15,hellsgate,Steneub,0:05:53,23,31,3679,3500,21,21,1433 ± 46,14 / -2,,,,,,,,,,,,,,,
14021,view,2017-04-17 16:24:15,hellsgate,wakko92,0:05:53,21,37,3282,4687,17,17,1359 ± 180,36 / -61,,,,,,,,,,,,,,,
14022,view,2017-04-17 16:24:15,hellsgate,/quik/,0:05:53,22,24,4082,2831,16,16,1611 ± 67,-36 / -5,,,,,,,,,,,,,,,
14023,view,2017-04-17 16:24:15,hellsgate,RitalinSR,0:05:53,13,33,2803,4234,12,12,1033 ± 47,9 / -1,,,,,,,,,,,,,,,
14024,view,2017-04-17 16:24:15,hellsgate,antman63,0:05:53,12,39,2200,4465,11,11,1231 ± 34,-3 / -1,,,,,,,,,,,,,,,
14025,view,2017-04-17 16:24:15,hellsgate,3000.R,0:05:53,10,33,2516,3795,8,8,1303 ± 81,-76 / -8,,,,,,,,,,,,,,,
14026,view,2017-04-17 16:24:15,hellsgate,Lazzy,0:02:12,1,16,224,1841,1,,,,,,,,,,,,,,,,,,
14027,view,2017-04-17 16:24:15,hellsgate,-=}{()тт@бЬ|ч=-_[UA],0:00:21,0,3,60,367,0,,,,,,,,,,,,,,,,,,
14028,view,2017-04-17 16:24:15,hellsgate,TeamRektEm,0:01:44,1,11,590,1297,-2,,,,,,,,,,,,,,,,,,
14029,view,2017-04-17 16:24:15,hellsgate,,,,,,,,,,,BoNgSmOk3,"Kills / Acc

Hits / Shots",,"7 / 29%

171 / 599",,,"28 / 69%

66 / 96",,"7 / 60%

24 / 40","9 / 22%

47 / 218",,,,,
14030,view,2017-04-17 16:24:15,hellsgate,,,,,,,,,,,julios,"Kills / Acc

Hits / Shots",,"10 / 41%

201 / 487",,,"24 / 76%

78 / 102",,"6 / 48%

13 / 27","10 / 29%

82 / 278",,,,,
14031,view,2017-04-17 16:24:15,hellsgate,,,,,,,,,,,c4jun87,"Kills / Acc

Hits / Shots",,"9 / 34%

206 / 607",,,"26 / 64%

69 / 108",,"5 / 46%

6 / 13","9 / 19%

50 / 267",,,,,
14032,view,2017-04-17 16:24:15,hellsgate,,,,,,,,,,,odt,"Kills / Acc

Hits / Shots",,"15 / 49%

422 / 868",,,"13 / 78%

40 / 51",,"9 / 74%

14 / 19","9 / 20%

56 / 274",,,,,
14033,view,2017-04-17 16:24:15,hellsgate,,,,,,,,,,,⠀,"Kills / Acc

Hits / Shots","9 / 0%

0 / 0","19 / 52%

432 / 828",,,"2 / 60%

9 / 15",,"6 / 67%

14 / 21","8 / 30%

93 / 313",,,,,
14034,view,2017-04-17 16:24:15,hellsgate,,,,,,,,,,,eulogy,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","6 / 32%

205 / 634",,,"21 / 56%

58 / 104",,"4 / 62%

8 / 13","7 / 17%

64 / 381",,,,,
14035,view,2017-04-17 16:24:15,hellsgate,,,,,,,,,,,onastyinc,"Kills / Acc

Hits / Shots",,"6 / 28%

281 / 1001",,,"7 / 41%

25 / 61",,"5 / 43%

6 / 14","9 / 15%

82 / 548",,,,,
14036,view,2017-04-17 16:24:15,hellsgate,,,,,,,,,,,Steneub,"Kills / Acc

Hits / Shots","5 / 0%

0 / 0","2 / 26%

110 / 430",,,"12 / 52%

29 / 56",,"0 / 0%

0 / 3","4 / 13%

40 / 303",,,,,
14037,view,2017-04-17 16:24:15,hellsgate,,,,,,,,,,,wakko92,"Kills / Acc

Hits / Shots",,"9 / 25%

305 / 1214",,,"7 / 37%

22 / 60",,"1 / 43%

3 / 7","4 / 13%

25 / 186",,,,,
14038,view,2017-04-17 16:24:15,hellsgate,,,,,,,,,,,/quik/,"Kills / Acc

Hits / Shots",,"1 / 34%

105 / 311",,,"8 / 61%

20 / 33",,"13 / 44%

28 / 64","0 / 18%

9 / 49",,,,,
14039,view,2017-04-17 16:24:15,hellsgate,,,,,,,,,,,RitalinSR,"Kills / Acc

Hits / Shots","3 / 0%

0 / 0","6 / 22%

210 / 954",,,"2 / 58%

7 / 12",,"0 / 0%

0 / 5","2 / 20%

31 / 157",,,,,
14040,view,2017-04-17 16:24:15,hellsgate,,,,,,,,,,,antman63,"Kills / Acc

Hits / Shots",,"4 / 23%

182 / 781",,,"3 / 41%

12 / 29",,"1 / 25%

1 / 4","4 / 10%

44 / 463",,,,,
14041,view,2017-04-17 16:24:15,hellsgate,,,,,,,,,,,3000.R,"Kills / Acc

Hits / Shots","2 / 0%

0 / 0","4 / 32%

198 / 620",,,"0 / 46%

11 / 24",,"4 / 48%

14 / 29","0 / 0%

0 / 23",,,,,
14042,view,2017-04-17 16:24:15,hellsgate,,,,,,,,,,,Lazzy,"Kills / Acc

Hits / Shots",,,,,,,,"1 / 21%

17 / 80",,,,,
14043,view,2017-04-17 16:24:15,hellsgate,,,,,,,,,,,-=}{()тт@бЬ|ч=-_[UA],"Kills / Acc

Hits / Shots",,"0 / 19%

8 / 42",,,,,,"0 / 6%

1 / 16",,,,,
14044,view,2017-04-17 16:24:15,hellsgate,,,,,,,,,,,TeamRektEm,"Kills / Acc

Hits / Shots",,"1 / 43%

127 / 295",,,"0 / 0%

0 / 4",,,,,,,,
14045,view,2017-04-17 16:17:02,almostlost,Red,0:05:59,52,26,7155,3446,50,50,2227 ± 37,18 / -1,,,,,,,,,,,,,,,
14046,view,2017-04-17 16:17:02,almostlost,BoNgSmOk3,0:05:59,49,30,6823,3774,48,48,2337 ± 31,8 / -1,,,,,,,,,,,,,,,
14047,view,2017-04-17 16:17:02,almostlost,odt,0:05:59,45,23,5900,3084,44,44,2538 ± 39,-23 / -1,,,,,,,,,,,,,,,
14048,view,2017-04-17 16:17:02,almostlost,c4jun87,0:05:59,44,33,5880,3969,44,44,2097 ± 30,3 / 0,,,,,,,,,,,,,,,
14049,view,2017-04-17 16:17:02,almostlost,eulogy,0:05:59,43,27,6544,3551,42,42,2040 ± 34,8 / -1,,,,,,,,,,,,,,,
14050,view,2017-04-17 16:17:02,almostlost,ffsfsssfsf,0:05:59,42,32,5503,3951,42,42,1783 ± 35,26 / -1,,,,,,,,,,,,,,,
14051,view,2017-04-17 16:17:02,almostlost,surfnAlien,0:05:51,33,37,5332,4230,32,33,1774 ± 30,2 / 0,,,,,,,,,,,,,,,
14052,view,2017-04-17 16:17:02,almostlost,/quik/,0:05:59,32,24,4402,3197,32,32,1535 ± 77,75 / -9,,,,,,,,,,,,,,,
14053,view,2017-04-17 16:17:02,almostlost,JDub,0:05:59,32,25,5147,3508,31,31,2267 ± 36,-31 / -1,,,,,,,,,,,,,,,
14054,view,2017-04-17 16:17:02,almostlost,onastyinc,0:05:59,26,35,4480,4229,26,26,1571 ± 34,-3 / -1,,,,,,,,,,,,,,,
14055,view,2017-04-17 16:17:02,almostlost,⠀,0:05:59,25,33,4296,3991,25,25,1880 ± 31,-19 / -1,,,,,,,,,,,,,,,
14056,view,2017-04-17 16:17:02,almostlost,Steneub,0:04:00,17,22,1927,2742,17,25,1420 ± 49,13 / -3,,,,,,,,,,,,,,,
14057,view,2017-04-17 16:17:02,almostlost,TeamRektEm,0:05:59,20,31,2927,3870,20,20,1307 ± 59,-14 / -4,,,,,,,,,,,,,,,
14058,view,2017-04-17 16:17:02,almostlost,3000.R,0:05:59,21,35,4432,4169,18,18,1347 ± 97,-44 / -16,,,,,,,,,,,,,,,
14059,view,2017-04-17 16:17:02,almostlost,antman63,0:05:59,21,35,3374,3965,18,18,1232 ± 34,-1 / -1,,,,,,,,,,,,,,,
14060,view,2017-04-17 16:17:02,almostlost,RitalinSR,0:05:59,11,34,1793,4251,11,11,1044 ± 48,-11 / -1,,,,,,,,,,,,,,,
14061,view,2017-04-17 16:17:02,almostlost,Moccasin,0:01:38,8,9,1198,1105,8,,,,,,,,,,,,,,,,,,
14062,view,2017-04-17 16:17:02,almostlost,mikewafflez,0:01:10,6,8,971,1011,6,,,,,,,,,,,,,,,,,,
14063,view,2017-04-17 16:17:02,almostlost,wakko92,0:02:18,3,15,903,1825,3,,,,,,,,,,,,,,,,,,
14064,view,2017-04-17 16:17:02,almostlost,Lazzy,0:05:59,0,29,0,3364,0,,,,,,,,,,,,,,,,,,
14065,view,2017-04-17 16:17:02,almostlost,,,,,,,,,,,Red,"Kills / Acc

Hits / Shots",,"13 / 44%

250 / 566","5 / 42%

168 / 400",,"15 / 75%

41 / 55","14 / 49%

258 / 524","2 / 58%

7 / 12","0 / 13%

2 / 16","3 / 44%

62 / 140",,,,
14066,view,2017-04-17 16:17:02,almostlost,,,,,,,,,,,BoNgSmOk3,"Kills / Acc

Hits / Shots","3 / 0%

0 / 0","6 / 30%

161 / 528","13 / 39%

383 / 980","3 / 43%

3 / 7","14 / 78%

32 / 41","6 / 36%

148 / 406","1 / 75%

3 / 4","3 / 15%

12 / 82","0 / 30%

6 / 20",,,,
14067,view,2017-04-17 16:17:02,almostlost,,,,,,,,,,,odt,"Kills / Acc

Hits / Shots",,"8 / 41%

168 / 414","6 / 41%

156 / 380","0 / 22%

2 / 9","3 / 91%

10 / 11","14 / 39%

216 / 547","7 / 58%

11 / 19","0 / 14%

13 / 92","7 / 34%

80 / 233",,,,
14068,view,2017-04-17 16:17:02,almostlost,,,,,,,,,,,c4jun87,"Kills / Acc

Hits / Shots",,"7 / 36%

183 / 504","9 / 33%

240 / 720","2 / 44%

4 / 9","4 / 70%

7 / 10","6 / 37%

132 / 357","4 / 60%

6 / 10","5 / 23%

40 / 173","7 / 37%

104 / 282",,,,
14069,view,2017-04-17 16:17:02,almostlost,,,,,,,,,,,eulogy,"Kills / Acc

Hits / Shots","3 / 0%

0 / 0","7 / 29%

148 / 517","2 / 45%

18 / 40","1 / 30%

3 / 10","13 / 62%

49 / 79","4 / 38%

75 / 197","6 / 53%

8 / 15","7 / 19%

76 / 395","0 / 25%

13 / 51",,,,
14070,view,2017-04-17 16:17:02,almostlost,,,,,,,,,,,ffsfsssfsf,"Kills / Acc

Hits / Shots","2 / 0%

0 / 0","14 / 40%

364 / 918","4 / 33%

107 / 320",,"9 / 69%

24 / 35","8 / 32%

140 / 443","0 / 0%

0 / 2","5 / 26%

27 / 102",,,,,
14071,view,2017-04-17 16:17:02,almostlost,,,,,,,,,,,surfnAlien,"Kills / Acc

Hits / Shots",,"3 / 16%

105 / 673","1 / 14%

17 / 120","0 / 25%

2 / 8","14 / 70%

46 / 66","2 / 32%

91 / 286","2 / 75%

3 / 4","5 / 19%

38 / 203","6 / 28%

79 / 278",,,,
14072,view,2017-04-17 16:17:02,almostlost,,,,,,,,,,,/quik/,"Kills / Acc

Hits / Shots","5 / 0%

0 / 0","2 / 24%

126 / 532","2 / 24%

67 / 280","13 / 39%

25 / 64","5 / 36%

9 / 25","2 / 21%

21 / 100","0 / 0%

0 / 1","2 / 12%

8 / 69","1 / 13%

10 / 75",,,,
14073,view,2017-04-17 16:17:02,almostlost,,,,,,,,,,,JDub,"Kills / Acc

Hits / Shots",,"7 / 34%

180 / 526","1 / 48%

77 / 160","0 / 100%

2 / 2","4 / 66%

21 / 32","10 / 33%

203 / 608","0 / 0%

0 / 3","8 / 19%

64 / 335","2 / 29%

17 / 59",,,,
14074,view,2017-04-17 16:17:02,almostlost,,,,,,,,,,,onastyinc,"Kills / Acc

Hits / Shots",,"6 / 23%

235 / 1014","2 / 22%

39 / 180","1 / 17%

1 / 6","9 / 51%

21 / 41","7 / 23%

132 / 582","0 / 17%

1 / 6","0 / 20%

17 / 87","1 / 22%

11 / 51",,,,
14075,view,2017-04-17 16:17:02,almostlost,,,,,,,,,,,⠀,"Kills / Acc

Hits / Shots","6 / 0%

0 / 0","3 / 39%

221 / 561","3 / 35%

138 / 400",,"7 / 63%

19 / 30","1 / 42%

36 / 86","3 / 55%

6 / 11","0 / 7%

4 / 54","2 / 49%

32 / 65",,,,
14076,view,2017-04-17 16:17:02,almostlost,,,,,,,,,,,TeamRektEm,"Kills / Acc

Hits / Shots",,"8 / 27%

239 / 888","4 / 25%

113 / 460",,"1 / 60%

15 / 25",,"3 / 27%

3 / 11","2 / 12%

15 / 123","2 / 28%

37 / 132",,,,
14077,view,2017-04-17 16:17:02,almostlost,,,,,,,,,,,3000.R,"Kills / Acc

Hits / Shots","2 / 0%

0 / 0","6 / 26%

215 / 829","2 / 28%

89 / 320","2 / 57%

4 / 7","6 / 44%

22 / 50","1 / 17%

18 / 108",,"1 / 22%

25 / 116","1 / 21%

21 / 100",,,,
14078,view,2017-04-17 16:17:02,almostlost,,,,,,,,,,,antman63,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","4 / 20%

102 / 514","0 / 0%

0 / 40","0 / 44%

4 / 9","12 / 44%

38 / 87","2 / 10%

26 / 261",,"1 / 20%

15 / 75","1 / 16%

10 / 62",,,,
14079,view,2017-04-17 16:17:02,almostlost,,,,,,,,,,,Steneub,"Kills / Acc

Hits / Shots","8 / 0%

0 / 0","4 / 31%

112 / 360","0 / 19%

19 / 100","0 / 0%

0 / 10","0 / 60%

6 / 10","3 / 16%

22 / 136","1 / 25%

1 / 4","1 / 13%

1 / 8","0 / 16%

6 / 38",,,,
14080,view,2017-04-17 16:17:02,almostlost,,,,,,,,,,,RitalinSR,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","4 / 17%

149 / 897","0 / 35%

7 / 20",,"3 / 45%

10 / 22","1 / 19%

22 / 118","0 / 0%

0 / 1","2 / 11%

15 / 134",,,,,
14081,view,2017-04-17 16:17:02,almostlost,,,,,,,,,,,Moccasin,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","4 / 30%

102 / 342","0 / 30%

18 / 60",,,"3 / 34%

85 / 248",,,,,,,
14082,view,2017-04-17 16:17:02,almostlost,,,,,,,,,,,mikewafflez,"Kills / Acc

Hits / Shots",,"0 / 34%

42 / 124","0 / 10%

4 / 40",,"2 / 67%

6 / 9","2 / 37%

37 / 99","2 / 100%

3 / 3",,,,,,
14083,view,2017-04-17 16:17:02,almostlost,,,,,,,,,,,wakko92,"Kills / Acc

Hits / Shots",,"2 / 20%

76 / 378","0 / 0%

0 / 60",,"1 / 31%

8 / 26","0 / 13%

2 / 16",,"0 / 7%

2 / 30",,,,,
14084,view,2017-04-17 16:17:02,almostlost,,,,,,,,,,,Lazzy,"Kills / Acc

Hits / Shots",,,,,,,,,,,,,
14085,view,2017-04-17 16:09:56,chemicalreaction,odt,0:06:26,50,14,5909,2305,50,51,2528 ± 40,9 / -1,,,,,,,,,,,,,,,
14086,view,2017-04-17 16:09:56,chemicalreaction,Red,0:06:21,43,22,6372,3070,43,44,2205 ± 38,22 / -1,,,,,,,,,,,,,,,
14087,view,2017-04-17 16:09:56,chemicalreaction,BoNgSmOk3,0:06:31,46,32,5845,4108,42,42,2334 ± 32,3 / -1,,,,,,,,,,,,,,,
14088,view,2017-04-17 16:09:56,chemicalreaction,JDub,0:05:25,32,14,4735,2106,32,38,2266 ± 37,2 / -1,,,,,,,,,,,,,,,
14089,view,2017-04-17 16:09:56,chemicalreaction,Wobbly Sausage,0:05:37,31,20,5092,2819,31,36,2399 ± 43,-24 / -1,,,,,,,,,,,,,,,
14090,view,2017-04-17 16:09:56,chemicalreaction,c4jun87,0:06:31,36,24,5489,3334,34,34,2095 ± 30,2 / 0,,,,,,,,,,,,,,,
14091,view,2017-04-17 16:09:56,chemicalreaction,eulogy,0:06:31,31,35,4603,4705,31,31,2047 ± 35,-7 / -1,,,,,,,,,,,,,,,
14092,view,2017-04-17 16:09:56,chemicalreaction,⠀,0:04:00,20,15,3621,2015,19,31,1876 ± 32,3 / -1,,,,,,,,,,,,,,,
14093,view,2017-04-17 16:09:56,chemicalreaction,TeamRektEm,0:03:24,15,17,2027,2177,15,29,1196 ± 62,111 / -3,,,,,,,,,,,,,,,
14094,view,2017-04-17 16:09:56,chemicalreaction,ffsfsssfsf,0:06:31,25,31,4421,4082,25,25,1794 ± 36,-11 / -1,,,,,,,,,,,,,,,
14095,view,2017-04-17 16:09:56,chemicalreaction,/quik/,0:06:31,23,30,3303,3910,23,23,1482 ± 91,54 / -14,,,,,,,,,,,,,,,
14096,view,2017-04-17 16:09:56,chemicalreaction,antman63,0:06:22,17,31,2632,3603,17,17,1221 ± 35,10 / -1,,,,,,,,,,,,,,,
14097,view,2017-04-17 16:09:56,chemicalreaction,onastyinc,0:05:14,14,23,2891,2994,14,17,1583 ± 35,-13 / -1,,,,,,,,,,,,,,,
14098,view,2017-04-17 16:09:56,chemicalreaction,punkass bitch,0:06:31,16,29,2498,3542,16,16,1436 ± 98,-13 / -17,,,,,,,,,,,,,,,
14099,view,2017-04-17 16:09:56,chemicalreaction,3000.R,0:06:22,16,37,2930,4373,11,11,1578 ± 135,-231 / -38,,,,,,,,,,,,,,,
14100,view,2017-04-17 16:09:56,chemicalreaction,Daphnis,0:06:31,12,34,1901,4056,10,10,1442 ± 31,-15 / -1,,,,,,,,,,,,,,,
14101,view,2017-04-17 16:09:56,chemicalreaction,RitalinSR,0:02:21,4,10,674,1401,4,,,,,,,,,,,,,,,,,,
14102,view,2017-04-17 16:09:56,chemicalreaction,Lazzy,0:06:31,0,25,0,2906,0,,,,,,,,,,,,,,,,,,
14103,view,2017-04-17 16:09:56,chemicalreaction,,,,,,,,,,,odt,"Kills / Acc

Hits / Shots",,"2 / 43%

77 / 181","1 / 18%

21 / 120","0 / 0%

0 / 2","7 / 64%

23 / 36","16 / 42%

236 / 563","1 / 100%

2 / 2","0 / 14%

10 / 74","23 / 33%

189 / 575",,,,
14104,view,2017-04-17 16:09:56,chemicalreaction,,,,,,,,,,,Red,"Kills / Acc

Hits / Shots",,"5 / 37%

119 / 318","13 / 36%

264 / 740",,"9 / 74%

29 / 39","7 / 56%

166 / 296","6 / 58%

14 / 24",,"3 / 38%

61 / 161",,,,
14105,view,2017-04-17 16:09:56,chemicalreaction,,,,,,,,,,,BoNgSmOk3,"Kills / Acc

Hits / Shots",,"5 / 32%

143 / 448","9 / 29%

182 / 620","1 / 100%

2 / 2","12 / 73%

29 / 40","15 / 33%

256 / 782","0 / 50%

1 / 2","0 / 15%

10 / 66","3 / 21%

48 / 226",,,,
14106,view,2017-04-17 16:09:56,chemicalreaction,,,,,,,,,,,c4jun87,"Kills / Acc

Hits / Shots",,"5 / 36%

170 / 466","3 / 25%

74 / 300",,"10 / 52%

33 / 64","10 / 35%

206 / 583","2 / 42%

5 / 12","4 / 18%

24 / 137","2 / 43%

33 / 76",,,,
14107,view,2017-04-17 16:09:56,chemicalreaction,,,,,,,,,,,JDub,"Kills / Acc

Hits / Shots",,"0 / 22%

27 / 122","8 / 34%

204 / 600","1 / 20%

2 / 10","6 / 53%

18 / 34","8 / 40%

165 / 411","1 / 100%

2 / 2","2 / 10%

28 / 288","6 / 34%

74 / 217",,,,
14108,view,2017-04-17 16:09:56,chemicalreaction,,,,,,,,,,,Wobbly Sausage,"Kills / Acc

Hits / Shots",,"4 / 35%

135 / 383","4 / 29%

109 / 380",,"11 / 54%

38 / 71","4 / 44%

92 / 207","4 / 69%

9 / 13","1 / 17%

13 / 78","3 / 39%

65 / 166",,,,
14109,view,2017-04-17 16:09:56,chemicalreaction,,,,,,,,,,,eulogy,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","4 / 26%

113 / 428","10 / 36%

267 / 740",,"7 / 45%

27 / 60","5 / 30%

113 / 371","0 / 0%

0 / 1","2 / 28%

24 / 87","2 / 25%

45 / 178",,,,
14110,view,2017-04-17 16:09:56,chemicalreaction,,,,,,,,,,,ffsfsssfsf,"Kills / Acc

Hits / Shots",,"8 / 37%

268 / 722","1 / 20%

20 / 100","0 / 25%

2 / 8","3 / 51%

23 / 45","3 / 38%

112 / 297","1 / 67%

2 / 3","4 / 18%

34 / 191","5 / 40%

67 / 167",,,,
14111,view,2017-04-17 16:09:56,chemicalreaction,,,,,,,,,,,/quik/,"Kills / Acc

Hits / Shots",,"6 / 25%

157 / 624","2 / 28%

68 / 240",,"6 / 29%

18 / 62","2 / 24%

85 / 361","2 / 50%

2 / 4","3 / 11%

25 / 235","2 / 30%

23 / 77",,,,
14112,view,2017-04-17 16:09:56,chemicalreaction,,,,,,,,,,,⠀,"Kills / Acc

Hits / Shots","4 / 0%

0 / 0","2 / 39%

117 / 297","3 / 46%

83 / 180","2 / 67%

8 / 12","1 / 57%

8 / 14","2 / 58%

42 / 72","6 / 59%

13 / 22",,,,,,
14113,view,2017-04-17 16:09:56,chemicalreaction,,,,,,,,,,,antman63,"Kills / Acc

Hits / Shots",,"1 / 18%

51 / 281","2 / 22%

43 / 200","3 / 24%

6 / 25","6 / 28%

14 / 50","1 / 15%

27 / 185","3 / 46%

6 / 13","1 / 25%

16 / 63","0 / 0%

0 / 15",,,,
14114,view,2017-04-17 16:09:56,chemicalreaction,,,,,,,,,,,punkass bitch,"Kills / Acc

Hits / Shots",,"1 / 25%

89 / 358","0 / 10%

19 / 200","0 / 40%

2 / 5","3 / 50%

14 / 28","8 / 29%

155 / 536","0 / 50%

2 / 4","4 / 11%

17 / 157","0 / 21%

12 / 57",,,,
14115,view,2017-04-17 16:09:56,chemicalreaction,,,,,,,,,,,TeamRektEm,"Kills / Acc

Hits / Shots",,"5 / 33%

151 / 460","2 / 24%

33 / 140",,"0 / 60%

3 / 5","2 / 27%

37 / 137","5 / 90%

9 / 10","1 / 6%

3 / 50",,,,,
14116,view,2017-04-17 16:09:56,chemicalreaction,,,,,,,,,,,onastyinc,"Kills / Acc

Hits / Shots",,"0 / 20%

73 / 358","6 / 34%

192 / 560","0 / 0%

0 / 6","1 / 36%

9 / 25",,"1 / 67%

2 / 3","6 / 19%

50 / 260",,,,,
14117,view,2017-04-17 16:09:56,chemicalreaction,,,,,,,,,,,3000.R,"Kills / Acc

Hits / Shots","2 / 0%

0 / 0","4 / 23%

135 / 598","1 / 23%

36 / 160",,"4 / 44%

16 / 36",,"3 / 44%

7 / 16","1 / 11%

11 / 104","1 / 28%

26 / 92",,,,
14118,view,2017-04-17 16:09:56,chemicalreaction,,,,,,,,,,,Daphnis,"Kills / Acc

Hits / Shots",,"2 / 19%

74 / 388","3 / 16%

49 / 300","0 / 6%

1 / 17","2 / 41%

7 / 17","0 / 21%

76 / 370","0 / 0%

0 / 1","4 / 25%

29 / 114","1 / 32%

7 / 22",,,,
14119,view,2017-04-17 16:09:56,chemicalreaction,,,,,,,,,,,RitalinSR,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","1 / 16%

38 / 244","0 / 13%

10 / 80","0 / 10%

1 / 10","2 / 50%

7 / 14",,,"0 / 11%

2 / 18",,,,,
14120,view,2017-04-17 16:09:56,chemicalreaction,,,,,,,,,,,Lazzy,"Kills / Acc

Hits / Shots",,,,,,,,,,,,,
14121,view,2017-04-12 22:45:12,heroscerated,julios,0:07:55,50,22,8522,3876,50,50,2526 ± 30,4 / 0,,,,,,,,,,,,,,,
14122,view,2017-04-12 22:45:12,heroscerated,c4jun87,0:07:55,43,20,6562,3212,42,42,2145 ± 30,8 / 0,,,,,,,,,,,,,,,
14123,view,2017-04-12 22:45:12,heroscerated,odt,0:07:55,43,26,6747,3584,42,42,2532 ± 30,-3 / 0,,,,,,,,,,,,,,,
14124,view,2017-04-12 22:45:12,heroscerated,ZenAsFuck,0:07:55,36,20,6098,3552,36,36,2209 ± 38,-3 / -1,,,,,,,,,,,,,,,
14125,view,2017-04-12 22:45:12,heroscerated,Fa][herPrIce.,0:07:55,27,34,4364,4168,25,25,1830 ± 34,3 / -1,,,,,,,,,,,,,,,
14126,view,2017-04-12 22:45:12,heroscerated,cheesequake38,0:07:55,25,28,4035,3963,24,24,1906 ± 30,-1 / 0,,,,,,,,,,,,,,,
14127,view,2017-04-12 22:45:12,heroscerated,Drax,0:07:55,25,34,4096,4862,23,23,1949 ± 30,-2 / 0,,,,,,,,,,,,,,,
14128,view,2017-04-12 22:45:12,heroscerated,R.J. McReady,0:07:55,18,40,3474,4610,18,18,1646 ± 30,-1 / 0,,,,,,,,,,,,,,,
14129,view,2017-04-12 22:45:12,heroscerated,trexjff,0:07:55,18,36,3093,4157,15,15,1486 ± 30,-1 / 0,,,,,,,,,,,,,,,
14130,view,2017-04-12 22:45:12,heroscerated,Martian Buddy,0:07:55,11,28,1579,3355,9,9,1290 ± 46,-2 / -1,,,,,,,,,,,,,,,
14131,view,2017-04-12 22:45:12,heroscerated,bryuan,0:04:49,8,20,1298,2554,4,7,1135 ± 176,-64 / -28,,,,,,,,,,,,,,,
14132,view,2017-04-12 22:45:12,heroscerated,Hasenpfeffer,0:01:32,3,7,458,961,3,,,,,,,,,,,,,,,,,,
14133,view,2017-04-12 22:45:12,heroscerated,chris420,0:01:48,1,9,143,1099,1,,,,,,,,,,,,,,,,,,
14134,view,2017-04-12 22:45:12,heroscerated,,,,,,,,,,,julios,"Kills / Acc

Hits / Shots",,"3 / 41%

127 / 310","10 / 46%

173 / 380","1 / 25%

1 / 4","13 / 55%

43 / 78","10 / 41%

181 / 439","10 / 51%

29 / 57","3 / 16%

21 / 130",,,,,
14135,view,2017-04-12 22:45:12,heroscerated,,,,,,,,,,,c4jun87,"Kills / Acc

Hits / Shots",,"3 / 36%

132 / 365","1 / 22%

62 / 280","2 / 75%

3 / 4","19 / 57%

55 / 96","10 / 32%

167 / 526","5 / 53%

9 / 17","3 / 20%

14 / 71",,,,,
14136,view,2017-04-12 22:45:12,heroscerated,,,,,,,,,,,odt,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","3 / 41%

90 / 219","0 / 65%

39 / 60",,"13 / 52%

51 / 98","20 / 40%

320 / 791","3 / 36%

4 / 11","3 / 17%

29 / 169",,,,,
14137,view,2017-04-12 22:45:12,heroscerated,,,,,,,,,,,ZenAsFuck,"Kills / Acc

Hits / Shots",,"9 / 39%

221 / 564",,"0 / 0%

0 / 1","6 / 58%

32 / 55","12 / 34%

237 / 687","8 / 43%

17 / 40","1 / 10%

12 / 116",,,,,
14138,view,2017-04-12 22:45:12,heroscerated,,,,,,,,,,,Fa][herPrIce.,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","6 / 33%

218 / 653","3 / 26%

46 / 180",,"5 / 42%

26 / 62","5 / 33%

120 / 367","6 / 58%

11 / 19","1 / 10%

10 / 99",,,,,
14139,view,2017-04-12 22:45:12,heroscerated,,,,,,,,,,,cheesequake38,"Kills / Acc

Hits / Shots",,"4 / 16%

179 / 1087","0 / 5%

2 / 40",,"12 / 57%

36 / 63","5 / 21%

99 / 461","2 / 29%

5 / 17","2 / 12%

25 / 212",,,,,
14140,view,2017-04-12 22:45:12,heroscerated,,,,,,,,,,,Drax,"Kills / Acc

Hits / Shots",,"2 / 13%

100 / 753","2 / 23%

36 / 160","1 / 11%

4 / 36","4 / 52%

17 / 33","4 / 25%

99 / 392","6 / 33%

11 / 33","6 / 13%

41 / 319",,,,,
14141,view,2017-04-12 22:45:12,heroscerated,,,,,,,,,,,R.J. McReady,"Kills / Acc

Hits / Shots",,"5 / 23%

149 / 653","1 / 43%

17 / 40",,"5 / 46%

27 / 59","1 / 25%

51 / 202","3 / 64%

7 / 11","3 / 16%

30 / 193",,,,,
14142,view,2017-04-12 22:45:12,heroscerated,,,,,,,,,,,trexjff,"Kills / Acc

Hits / Shots",,"1 / 11%

47 / 439","4 / 26%

67 / 260","1 / 50%

1 / 2","6 / 24%

23 / 95","2 / 9%

22 / 235","2 / 57%

8 / 14","2 / 13%

24 / 181",,,,,
